kyodaku_id,kyodaku_edaban,shohin_mei,hatsubai_bi,zeinuki_jodai,ryoritsu,siyoryo,saiteihosho_su_shinseisu,saiteihosho_su_kyodakuryo,shoshi,mihon_suryo,hanbai_chiiki,sakujo_flg,touroku_sha,touroku_bi,koushin_sha,koushin_bi
LI01006734,1,,,,0,236,18492,374565,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006735,1,,,,0,236,18512,374754,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006736,1,,,,0,,,251165,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006737,1,,,,0,,,400000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006738,1,,,,0,574,135156,3483184,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006739,1,,,,,,,27000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006740,1,,,,0,12800,223,142720,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006741,1,,,,0,2700,4985,672975,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006742,1,,,,0,,,437226,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006743,1,,,,0,920,26985,2632620,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006744,1,,,,0,920,31985,3092620,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006745,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006746,1,,,,0,6800,500,261270,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006747,1,,,,0,,,93814,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006748,1,,,,0,2700,700,170100,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006749,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006750,1,,,,0,,,121888,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006751,1,,,,0,1200,8000,288000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006752,1,,,,0,926,1000,27780,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006753,1,,,,0,4166,700,87486,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006754,1,,,,,,,296500,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006755,1,,,,0,,,200630,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006756,1,,,,0,5370,1100,295350,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006757,1,,,,0,,,488761,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006758,1,,,,0,,,92073,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006759,1,,,,0,1600,1000,80000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006760,1,,,,0,,,853100,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006761,1,,,,,,,150000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006762,1,,,,0,1500,1000,75000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006763,1,,,,0,,,558740,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006764,1,,,,0,1204,230,11077,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006765,1,,,,0,583,1850,32357,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006766,1,,,,0,1759,1200,803324,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006767,1,,,,,,,400000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006768,1,,,,,,,400000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006769,1,,,,,,,400000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006770,1,,,,,,,700000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006771,1,,,,0,,,168995,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006772,1,,,,,,,170000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006773,1,,,,0,7777,1500,583257,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006774,1,,,,0,3580,750,131250,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006775,1,,,,0,556,806,13445,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006776,1,,,,0,806,500,12090,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006777,1,,,,0,,,40845,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006778,1,,,,0,,,118868,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006779,1,,,,0,1481,700,31101,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006780,1,,,,0,,,38184,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006781,1,,,,0,1481,150,6665,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006782,1,,,,0,463,1001,13904,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006783,1,,,,0,708,2450,52038,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006784,1,,,,0,9500,300,142500,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006785,1,,,,0,9500,,221325,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006786,1,,,,0,1500,150,11250,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006787,1,,,,,,,200000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006788,1,,,,0,,,237505,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006789,1,,,,0,600,18720,561600,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006790,1,,,,0,,,155568,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006791,1,,,,0,,,616700,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006792,1,,,,0,278,3000,33360,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006793,1,,,,0,278,30000,333600,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006794,1,,,,0,278,15000,166800,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006795,1,,,,0,2777,500,41655,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006796,1,,,,0,708,300,6372,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006797,1,,,,,,,133317,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006798,1,,,,0,,,228000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006799,1,,,,0,3800,2060,391400,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006800,1,,,,0,,,79800,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006801,1,,,,0,574,79847,1833288,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006802,1,,,,0,800,33661,1077152,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006803,1,,,,0,800,33118,1059776,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006804,1,,,,0,2000,13080,1308000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006805,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006806,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006807,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006808,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006809,1,,,,0,1111,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006810,1,,,,0,185,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006811,1,,,,0,,,59625,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006812,1,,,,,1852,,1500,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006813,1,,,,0,6500,150,48750,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006814,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006815,1,,,,0,,2987,462385,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006816,1,,,,0,4200,392,102320,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006817,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006818,1,,,,0,4500,300,67500,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006819,1,,,,0,,,16670,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006820,1,,,,0,12000,150,90000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006821,1,,,,0,,,266000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006822,1,,,,0,900,600,27000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006823,1,,,,0,,,352800,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006824,1,,,,0,2300,1970,226550,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006825,1,,,,0,,,281000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006826,1,,,,0,9200,50,23000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006827,1,,,,0,300,3486,26145,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006828,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006829,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006830,1,,,,0,2315,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006831,1,,,,0,3500,120,21000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006832,1,,,,0,500,,530400,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006833,1,,,,0,300,10560,158400,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006834,1,,,,0,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006835,1,,,,,,,5000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006836,1,,,,0,185,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006837,1,,,,0,4611,800,184440,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006838,1,,,,0,572,11445,130931,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006839,1,,,,0,236,58814,555206,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006840,1,,,,0,,,1808000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006841,1,,,,0,500,500,10000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006842,1,,,,0,278,2000,22240,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006843,1,,,,0,2800,650,91000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006844,1,,,,0,,,352350,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006845,1,,,,0,,,181080,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006846,1,,,,0,,,146135,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006847,1,,,,0,,,151795,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006848,1,,,,0,1852,,340837,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006849,1,,,,0,,,0,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006850,1,,,,,,,662145,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006851,1,,,,,3500,1000,679000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006852,1,,,,0,1200,2544,91584,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006853,1,,,,,600,7985,264550,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006854,1,,,,0,,,3500000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006855,1,,,,0,12000,1524,91400,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006856,1,,,,0,4630,1990,368548,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006857,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006858,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006859,1,,,,0,500,13952,1328800,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006860,1,,,,0,,,155939,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006861,1,,,,,,,823826,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006862,1,,,,,,,1779749,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006863,1,,,,0,,,2225624,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006864,1,,,,0,,,792982,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006865,1,,,,0,,,476250,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006866,1,,,,0,1200,,90000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006867,1,,,,0,1000,3505,175250,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006868,1,,,,0,,,560400,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006869,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006870,1,,,,0,11800,1032,608880,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006871,1,,,,0,5000,65,16250,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006872,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006873,1,,,,0,,,326396,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006874,1,,,,0,,,277784,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006875,1,,,,0,800,624,24960,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006876,1,,,,0,,,534500,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006877,1,,,,0,300,4400,66000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006878,1,,,,0,4166,500,62490,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006879,1,,,,0,,,75161,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006880,1,,,,,,,161700,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006881,1,,,,,,,180000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006882,1,,,,0,,1000,203720,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006883,1,,,,0,,1180,137234,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006884,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006885,1,,,,0,,,1277286,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006886,1,,,,0,,,160005,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006887,1,,,,,,,9007642,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006888,1,,,,0,,,50554,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006889,1,,,,0,,,50059,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006890,1,,,,0,,,212530,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006891,1,,,,0,,,431120,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006892,1,,,,0,2300,1520,174800,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006893,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006894,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006895,1,,,,,,,,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006896,1,,,,0,,,332060,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006897,1,,,,0,3000,192,28800,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006898,1,,,,0,,,235000,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006899,1,,,,0,13800,850,586500,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
LI01006900,1,,,,0,,,24600,,,,0,リリース前移行,2019/02/06|00:00:00,リリース前移行,2019/02/06|00:00:00
